CVE BEN,BENEFICIARIO,RFC,FACTURA,CONTRATO,CONCEPTO,TIPO,FDO-#OP,"FECHA
PAGO",IMPORTE,SHEET,Dia,Mes,Año,BENEFICIARIO_SALES,IMPORTE_GATO_PROMEDIO
113688,"MANTENIMIENTO ELECTRICO DE POTENCIA,S.A.DE C.V.",MEP020828AW3,A 5718-183012-199,OT. 2021110016,"MANTENIMIENTO,  PREVENTIVO Y  CORRECTIVO DE LA PLANTA DE LUZ DE EMERGENCIA, UBICADA EN EL EDIFICIO DE LA DIRECCIÓN DE COMANDO, CONTROL, COMUNICACIÓN Y CÓMPUTO (C4), ESTO CON LA FINALIDAD DE QUE OPERE EN ÓPTIMAS CONDICIONES. SEGUN COTIZACION ANEXA. PAT. 3026609",TR,330000006.0,2022-03-11,67662.8,OB.PUBLICA-GTS VARIOS (FDO ESP),11,3,2022,1,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30663-183012-251,OT. 20214660,"MANTENIMIENTO DE 25,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE ROTULAS, JUEGO DE BASES DE MORDAZAS Y AJUSTE DE SUSPENSION TRASERA PATRIMONIO 83251 2019 JEEP SUV  BLINDADA GRAND CHEROKEE",TR,317000250.0,2022-03-11,31171.66,OB.PUBLICA-GTS VARIOS (FDO ESP),11,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30598-183012-559,OT. 20214518,"MANTENIMIENTO DE 45,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS), REPARACION DE LINEAS DE LUCES Y RECTIFICADO DE DISCOS  PATRIMONIO 83360 2020 CHARGER POLICE RWD",TR,301000086.0,2022-03-18,15263.28,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30611-183012-556,OT. 20214269,"MANTENIMIENTO DE 40,000 KMS, REEMPLAZO E INSTALACION DE FOCO, PISTONES DE MORDAZA DE FRENOS, JUEGO DE BALATAS DELANTERA, JUEGO DE CALIPERS Y RECTIFICADO DE DISCOS PATRIMONIO 83365 2020 CHARGER POLICE RWD",TR,301000086.0,2022-03-18,13058.2,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30618-183012-582,OT. 20214392,"MANTENIMIENTO DE 15,000 KMS PATRIMONIO 83890 2021 RAM 1500 CREW CAB 4X2",TR,301000086.0,2022-03-18,3712.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30622-183012-571,OT. 20214418,"MANTENIMIENTO DE 85,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, DISCO DELANTERO Y RECTIFICADO DE DISCO  PATRIMONIO 83443 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000086.0,2022-03-18,9708.64,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30625-183012-572,OT. 20214432,REPARACION DE TANQUE DE GASOLINA PATRIMONIO 83318 2019 CHARGER POLICE RWD,TR,301000086.0,2022-03-18,9164.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30629-183012-569,OT. 20214443,"MANTENIMIENTO DE 65,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83407 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000086.0,2022-03-18,6082.48,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30630-183012-564,OT. 20214445,"MANTENIMIENTO DE 60,000 KMS  PATRIMONIO 83345 2020 CHARGER POLICE RWD",TR,301000086.0,2022-03-18,4986.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30632-183012-566,OT. 20214447,"MANTENIMIENTO DE 55,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, PISTON DE MORDAZA DISCO DELANTERO IZQ Y RECTIFICADO DE DISCOS PATRIMONIO 83401 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000086.0,2022-03-18,11541.44,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30633-183012-567,OT. 20214448,"MANTENIMIENTO DE 60,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, PISTON DE MORDAZA DISCO DELANTERO IZQ Y RECTIFICADO DE DISCOS PATRIMONIO 83436 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000086.0,2022-03-18,14423.76,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30634-183012-547,OT. 20214442,"REEMPLAZO E INSTALACION DE RADIADOR, MOTOVENTILADOR, ANTICONGELANTE, TERMOSTATO Y TAPON DE DEPOSITO DE ANTICONGELANTE PATRIMONIO 83112 2017 CHARGER POLICE V6",TR,301000086.0,2022-03-18,19981.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30637-183012-581,OT. 20214420,"MANTENIMIENTO DE 180,000 KMS PATRIMONIO 82799 2018 PICK UP RAM 2500 CREW CAB",TR,301000086.0,2022-03-18,6404.88,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30704-183012-583,OT. 20214434,"MANTENIMIENTO DE 90,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS TRASERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83447 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000086.0,2022-03-18,7798.8,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30654-183012-184,OT. 20214619,"MANTENIMIENTO DE 15,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83873 2021 RAM 1500 CREW CAB 4X2",TR,317000258.0,2022-03-18,7864.8,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30655-183012-189,OT. 20214626,"MANTENIMIENTO DE 5,000 KMS PATRIMONIO 83904 2021 CHARGER SE",TR,317000258.0,2022-03-18,1778.88,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30656-183012-174,OT. 20214602,"MANTENIMIENTO DE 5,000 KMS PATRIMONIO 83895 2021 RAM 1500-CREW CAB 4X2",TR,317000258.0,2022-03-18,1929.68,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30657-183012-162,OT. 20214578,"MANTENIMIENTO DE 5,000 KMS PATRIMONIO 83879 2021 RAM 1500 CREW CAB 4X2",TR,317000258.0,2022-03-18,1929.68,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30662-183012-206,OT. 20214672,"MANTENIMIENTO DE 10,000 KMS. PATRIMONIO 83895 2021 RAM 1500-CREW CAB 4X2",TR,317000258.0,2022-03-18,3522.75,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30664-183012-204,OT. 20214661,"MANTENIMIENTO DE 5,000 KMS PATRIMONIO 83912 2021 CHARGER SE",TR,317000258.0,2022-03-18,1778.88,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30669-183012-165,OT. 20214581,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83892 2021 RAM 1500 CREW CAB 4X2",TR,317000258.0,2022-03-18,3522.75,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30671-183012-164,OT. 20214580,"MANTENIMIENTO DE 5,000 KMS PATRIMONIO 83961 2021 CHARGER SE",TR,317000258.0,2022-03-18,1778.88,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30599-183012-550,OT. 20214491,"MANTENIMIENTO DE 20,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83828 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,9108.8,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30603-183012-560,OT. 20214516,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS) Y RECTIFICADO DE DISCOS  PATRIMONIO 83357 2020 CHARGER POLICE RWD",TR,301000098.0,2022-03-25,11976.61,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30604-183012-545,OT. 20214240,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83853 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,3522.75,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30609-183012-561,OT. 20214250,"MANTENIMIENTO DE 20,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS  PATRIMONIO 83889 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,9108.8,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30610-183012-562,OT. 20214249,"MANTENIMIENTO DE 30,000 KMS  PATRIMONIO 83832 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,3789.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30612-183012-553,OT. 20214274,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83880 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,3522.75,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30613-183012-554,OT. 20214275,"MANTENIMIENTO DE 15,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83887 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,7864.8,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30614-183012-555,OT. 20214276,"MANTENIMIENTO DE 20,000 KMS PATRIMONIO 83899 2021 CHARGER SE",TR,301000098.0,2022-03-25,4886.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30615-183012-551,OT. 20214306,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS) Y RECTIFICADO DE DISCOS PATRIMONIO 83337 2020 CHARGER POLICE RWD",TR,301000098.0,2022-03-25,12208.61,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30616-183012-548,OT. 20214360,REEMPLAZO E INSTALACION DE AMORTIGUADORES (DELANTEROS Y TRASEROS) Y MOTOVENTILADOR PATRIMONIO 83451 2019 RAM 2500 SLT TRABAJO 4X2,TR,301000098.0,2022-03-25,34322.08,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30617-183012-549,OT. 20214358,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83576 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000098.0,2022-03-25,7941.8,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30619-183012-558,OT. 20214395,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83921 2021 CHARGER SE",TR,301000098.0,2022-03-25,3027.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30620-183012-578,OT. 20214416,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83925 2021 CHARGER SE",TR,301000098.0,2022-03-25,3027.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30621-183012-577,OT. 20214417,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83364 2020 CHARGER POLICE RWD",TR,301000098.0,2022-03-25,6190.36,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30623-183012-580,OT. 20214428,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS), DISCO DELANTERO Y RECTIFICADO DE DISCO DELANT PATRIMONIO 83424 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000098.0,2022-03-25,12221.76,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30624-183012-557,OT. 20214431,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, PISTON DE MORDAZA DISCO DELANTERO IZQ Y RECTIFICADO DE DISCOS PATRIMONIO 83422 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000098.0,2022-03-25,7915.28,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30626-183012-573,OT. 20214433,"MANTENIMIENTO DE 40,000 KMS PATRIMONIO 83386 2020 CHARGER POLICE RWD",TR,301000098.0,2022-03-25,4769.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30627-183012-574,OT. 20214435,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS) Y RECTIFICADO DE DISCOS  PATRIMONIO 83389 2020 CHARGER POLICE RWD",TR,301000098.0,2022-03-25,10548.48,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30628-183012-570,OT. 20214437,"MANTENIMIENTO DE 10,000 KMS PATRIMONIO 83959 2021 CHARGER",TR,301000098.0,2022-03-25,2801.01,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30631-183012-565,OT. 20214446,"REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, DISCO DELANTERO, LIQUIDO DE FRENOS, PISTON DE MORDAZA DISCO DELANTERO IZQ Y RECTIFICADO DE DISCO PATRIMONIO 83423 2019 RAM 2500-SLT TRABAJO 4X2",TR,301000098.0,2022-03-25,9901.76,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30636-183012-579,OT. 20214430,"MANTENIMIENTO DE 30,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, PISTON DE MORDAZA DISCO DELANTERO IZQ Y RECTIFICADO DE DISCOS PATRIMONIO 83883 2021 RAM 1500 CREW CAB 4X2",TR,301000098.0,2022-03-25,9774.6,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30638-183012-552,OT. 20214302,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, PISTONES DE MORDAZA Y RECTIFICADO DE DISCOS PATRIMONIO 83465 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000098.0,2022-03-25,7915.28,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30650-183012-192,OT. 20214632,"MANTENIMIENTO DE 20,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83450 2019 RAM 2500 SLT TRABAJO 4X2",TR,317000266.0,2022-03-25,9108.8,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30651-183012-183,OT. 20214617,"MANTENIMIENTO DE 20,000 KMS PATRIMONIO 83956 2021 CHARGER SE",TR,317000266.0,2022-03-25,4886.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30653-183012-191,OT. 20214628,REEMPLAZO E INSTALACION DE BUJIAS Y REPARACION DE LINEAS DE BOBINAS PATRIMONIO 82799 2018 PICK UP RAM 2500 CREW CAB,TR,317000266.0,2022-03-25,9614.08,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30661-183012-193,OT. 20214640,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS (DELANTERAS Y TRASERAS) Y RECTIFICADO DE DISCOS PATRIMONIO 83353 2020 CHARGER POLICE RWD",TR,317000266.0,2022-03-25,10548.48,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30665-183012-188,OT. 20214625,"MANTENIMIENTO DE 35,000 KMS PATRIMONIO 83425 2019 RAM 2500-SLT TRABAJO 4X2",TR,317000266.0,2022-03-25,1929.68,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30666-183012-190,OT. 20214627,"MANTENIMIENTO DE 35,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83832 2021 RAM 1500 CREW CAB CAB 4X2",TR,317000266.0,2022-03-25,6082.48,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30668-183012-172,OT. 20214600,"MANTENIMIENTO DE 30,000 KMS PATRIMONIO 83415 2019 RAM 2500-SLT TRABAJO 4X2",TR,317000266.0,2022-03-25,3789.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
113899,"AUTOKAM REGIOMONTANA,S.A.DE C.V.",ARE011126TY1,CC30670-183012-175,OT. 20214603,"MANTENIMIENTO DE 40,000KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS TRASERAS, DISCO TRASERO Y RECTIFICADO DE DISCO TRASERO PATRIMONIO 83883 2021 RAM 1500 CREW CAB 4X2",TR,317000266.0,2022-03-25,13541.2,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,61,328600.10394769616
114542,"INTER @ ENTER COMPUTADORAS, S.A. DE C.V.",IAE060118A50,AA08041-158003-5889,ORDEN DE COMPRA 7430,"SUMINISTRO DE IMPRESORAS Y REGULADORES, DIRECCION DE INFORMATICA (R28)",TR,319000835.0,2022-03-11,113795.58,OB.PUBLICA-GTS VARIOS (FDO ESP),11,3,2022,1,328600.10394769616
115114,"SOLUCIONES SEYOR, S.A. DE C.V.",SSE0712178L1,F 5889-183011-498,DOC 7528,SUMINISTRO DE MATERIAL ELECTRICO PARA LA SECRETARIA DE SERVICIOS PUBLICOS,TR,327000016.0,2022-03-18,104804.37,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,3,328600.10394769616
115114,"SOLUCIONES SEYOR, S.A. DE C.V.",SSE0712178L1,F 6078-183011-592,DOC 7524,SUMINISTRO DE MATERIAL ELECTRICO PARA LA DIRECCION DE MANTENIMIENTO Y EQUIPAMIENTO DE EDIFICIOS,TR,327000016.0,2022-03-18,414657.24,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,3,328600.10394769616
115114,"SOLUCIONES SEYOR, S.A. DE C.V.",SSE0712178L1,F 5907-183011-397,DOC 7518,"SUMINISTRO DE INSUMOS PARA LA REHABILITACION DE CASETAS DE VIGILANCIA, SECRETARIA DE SEGURIDAD PUBLICA Y VIALIDAD (R28)",TR,330000029.0,2022-03-18,40922.96,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,3,328600.10394769616
115793,"LIFETEC, S.A. DE C.V.",LIF030224JY6,A 3664-183011-854,OC-7399,SUMINISTRO DE CONSUMIBLES REQUERIDOS PARA LA OPERACIÓN DEL EQUIPO DE AUTOCLAVE DE VAPOR ASIGNADO AL AREA DE QUIROFANO DE LA CLINICA CUMBRES DE S.M.M. (R28),TR,330000045.0,2022-03-25,109243.0,OB.PUBLICA-GTS VARIOS (FDO ESP),25,3,2022,1,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24821-183012-472,OT. 20214252,"MANTENIMIENTO DE 35,000 KMS  PATRIMONIO 83852 2021 RAM 1500 CREW CAB 4X2",TR,301000096.0,2022-03-18,2586.8,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24823-183012-473,OT. 20214236,"MANTENIMIENTO DE 10,000 KMS  PATRIMONIO 83942 2021 CHARGER SE",TR,301000096.0,2022-03-18,4640.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24824-183012-471,OT. 20214251,"MANTENIMIENTO DE 20,000 KMS  PATRIMONIO 83924 2021 CHARGER SE",TR,301000096.0,2022-03-18,4640.0,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24842-183012-480,OT. 20214385,"MANTENIMIENTO DE 40,000 KMS, REPARACION DE LINEAS DE MOTOVENTILADOR Y SISTEMA ELECTRICO PATRIMONIO 83383 2020 CHARGER POLICE RWD",TR,301000096.0,2022-03-18,8229.04,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24843-183012-495,OT. 20214474,"MANTENIMIENTO DE 20,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS Y RECTIFICADO DE DISCOS PATRIMONIO 83861 2021 RAM 1500 CREW CAB 4X2",TR,301000096.0,2022-03-18,9891.32,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24844-183012-492,OT. 20214454,"MANTENIMIENTO DE 65,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, LIQUIDO DE FRENOS Y RECTIFICADO DE DISCOS PATRIMONIO 83459 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000096.0,2022-03-18,8017.92,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24845-183012-487,OT. 20214450,"MANTENIMIENTO DE 30,000 KMS. PATRIMONIO 83872 2021 RAM 1500 CREW CAB 4X2",TR,301000096.0,2022-03-18,5846.4,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24846-183012-490,OT. 20214452,"MANTENIMIENTO DE 60,000 KMS, REEMPLAZO E INSTALACION DE JUEGO DE BALATAS DELANTERAS, DISCO DELANTERO, BIRLO, TUERCAS Y RECTIFICADO DE DISCO PATRIMONIO 83477 2019 RAM 2500 SLT TRABAJO 4X2",TR,301000096.0,2022-03-18,14467.52,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
115826,"CAR ONE MONTERREY, S.A. DE C.V.",COM021025A18,CNTS24847-183012-468,OT. 20214397,"MANTENIMIENTO DE 40,000 KMS PATRIMONIO 83886 2021 RAM 1500 CREW CAB 4X2",TR,301000096.0,2022-03-18,6124.8,OB.PUBLICA-GTS VARIOS (FDO ESP),18,3,2022,26,328600.10394769616
